"Country","Company","Title","Category","Location","Date Posted","Link"
"Italy","Baker Hughes","Emerging Talent – Business System Intern 2026 Opportunities (Florence)","Business Leadership Programs","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent---Business-System-Intern-2026-Opportunities--Florence-_R159849/apply"
"Germany","Baker Hughes","Emerging Talent - Praktikum, Bachelor- und Masterarbeit – System- und Datenanalyse 2026 (Celle)","Business Leadership Programs","Celle, Germany","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/DE-CELLE-BAKER-HUGHES-STRASSE-1/Werkstudent-fr-System--und-Datenanalyse-2026--Celle-_R158064/apply"
"Italy","Baker Hughes","Emerging Talent – Communications Intern 2026 Opportunities (Florence)","Business Leadership Programs","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent---Communications-Intern-2026-Opportunities--Florence-_R158406/apply"
"Italy","Baker Hughes","Emerging Talent – Project Management Intern 2026 Opportunities (Florence)","Business Leadership Programs","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent---Project-Management-Intern-2026-Opportunities--Florence-_R158409/apply"
"United States of America","Baker Hughes","Gas Turbine Mechanic","Manufacturing","Houston, United States of America","2026-02-10","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/US-TX-HOUSTON-17619-ALDINE-WESTFIELD-ROAD/Gas-Turbine-Mechanic_R160898/apply"
"Guyana","Baker Hughes","Field Specialist (Surface Logging Systems)","Field Operations","Georgetown, Guyana","2026-02-10","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/GY-Demerara-Georgetown-Tract-X-Land-of-Canaan-on-the-Eastern-Bank-of-the-Demerara-Riv/Field-Specialist--Surface-Logging-Systems-_R160754/apply"
"France","Baker Hughes","Ingénieur(e) matériaux et procédés confirmé(e) (F/H)","Engineering/Technology","Le Creusot, France","2026-02-10","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/FR-BFC-LE-CREUSOT-480-ALLEE-GUSTAVE-EIFFEL/Ingnieur-e--matriaux-et-procds-confirm-e---F-H-_R159285/apply"
"Saudi Arabia","Baker Hughes","Field Operator - Coiled Tubing","Field Operations","Dhahran, Saudi Arabia","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/SA-EASTERN-PROVINCE-DHAHRAN-KING-ABDULLAH-BIN-ABDUL-AZIZ-SCIENCE-PARK-KASP/Field-Operator---Coiled-Tubing_R159913/apply"
"Italy","Baker Hughes","Emerging Talent: ASPIRE - Digital Technology (Italy) 2026 Opportunities","Digital Technology","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent--ASPIRE---Digital-Technology--Italy--2026-Opportunities_R159914/apply"
"Belgium","Baker Hughes","Emerging Talent: ASPIRE - Sales & Commercial (Belgium) 2026 Opportunities","Sales","Belgium - Remote, Belgium","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/BE-OTHER-BELGIUM/Emerging-Talent--ASPIRE---Sales---Commercial--Belgium--2026-Opportunities_R158526/apply"
"Italy","Baker Hughes","Emerging Talent – GTS Training Academy Intern 2026 Opportunities (Florence)","Business Leadership Programs","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent---GTS-Training-Academy-Intern-2026-Opportunities--Florence-_R158413/apply"
"Brazil","Baker Hughes","Aero Senior Field Service Engineer","Field Operations","Macae, Brazil","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/BR-RJ-MACAE-ESTRADA-DE-FAZENDA-SAO-JOSE-DO-MUTUM-200/Aero-Senior-Field-Service-Engineer_R160956/apply"
"Azerbaijan","Baker Hughes","Wireline General Field Engineer","Field Operations","Baku, Azerbaijan","2026-02-13","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/AZ-Baku-Baku-15th-Km-of-the-Baku-Salyan-Highway-1F-Garadag-District/Wireline-General-Field-Engineer_R160347/apply"
"Malaysia","Baker Hughes","Finance Professional - Operational","Finance","Kuala Lumpur, Malaysia","2026-02-13","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/MY-KUL-KUALA-LUMPUR-21ST-FLOOR-MENARA-TAN--TAN/Finance-Professional---Operational_R161050/apply"
"Guyana","Baker Hughes","Offshore Lab Technician","Field Operations","Georgetown, Guyana","2026-02-12","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/GY-Demerara-Georgetown-Tract-X-Land-of-Canaan-on-the-Eastern-Bank-of-the-Demerara-Riv/Offshore-Lab-Technician_R161047/apply"
"Italy","Baker Hughes","Emerging Talent - Sourcing Intern 2026 Opportunities (Florence)","Business Leadership Programs","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent---Sourcing-Intern-2026-Opportunities--Florence-_R158134/apply"
"Guyana","Baker Hughes","Field Engineer - Fall Co-op Internship (Georgetown, GY) 2026 Opportunities","Business Leadership Programs","Georgetown, Guyana","2026-02-12","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/GY-Demerara-Georgetown-Tract-X-Land-of-Canaan-on-the-Eastern-Bank-of-the-Demerara-Riv/Field-Engineer---Fall-Co-op-Internship--Georgetown--GY--2026-Opportunities_R155927/apply"
"Saudi Arabia","Baker Hughes","Field Specialist - Drilling Services Measuring while Drilling","Field Operations","Dhahran, Saudi Arabia","2026-02-12","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/SA-DHAHRAN-ABQAIQ-HIGHWAY/Field-Specialist---Drilling-Services-Measuring-while-Drilling_R160424/apply"
"","Baker Hughes","Field Service Engineer – Reciprocating Compressor","Field Operations","","2026-02-12","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IN-HARYANA-GURUGRAM-10th-Floor-Tower-10B-DLF-Cyber-City-DLF-Phase-2-Sec-24/Field-Service-Engineer---Reciprocating-Compressor_R108019/apply"
"Guyana","Baker Hughes","LEAD - Field Engineer (Georgetown, Guyana) 2026 Opportunities","Field Operations","Georgetown, Guyana","2026-02-03","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/GY-Demerara-Georgetown-Tract-X-Land-of-Canaan-on-the-Eastern-Bank-of-the-Demerara-Riv/LEAD---Field-Engineer--Georgetown--Guyana--2026-Opportunities_R157801/apply"
