Title,Company,Location,Country,Date_Posted,Job_URL
Data Integration Engineer,Halliburton,"Abingdon, Oxfordshire, England , United Kingdom",United Kingdom,2026-01-05,https://careers.halliburton.com/en/job/abingdon/data-integration-engineer/543/89288983840
DevOps Engineer,Halliburton,"Abingdon, Oxfordshire, England , United Kingdom",United Kingdom,2026-01-05,https://careers.halliburton.com/en/job/abingdon/devops-engineer/543/89288983760
Operator Assistant II - Frac/Acid,Halliburton,"Fort Lupton, CO , United States",United States,2026-01-03,https://careers.halliburton.com/en/job/fort-lupton/operator-assistant-ii-frac-acid/543/90205709760
Operator Assistant Trainee - Frac/Acid,Halliburton,"Fort Lupton, CO , United States",United States,2026-01-03,https://careers.halliburton.com/en/job/fort-lupton/operator-assistant-trainee-frac-acid/543/90205709744
Associate Electrical / Mechanical Technician - Logging & Perf - 204809,Halliburton,"New Iberia, LA , United States",United States,2026-01-02,https://careers.halliburton.com/en/job/new-iberia/associate-electrical-mechanical-technician-logging-and-perf-204809/543/90181406160
Operator Assistant II - Service Operator II - Separation Solutions,Halliburton,"Zanesville, OH , United States",United States,2026-01-02,https://careers.halliburton.com/en/job/zanesville/operator-assistant-ii-service-operator-ii-separation-solutions/543/90181406112
Service Operator (I-II) Cementing,Halliburton,"Victoria, Victoria, TX , United States",United States,2025-12-31,https://careers.halliburton.com/en/job/victoria/service-operator-i-ii-cementing/543/90119692608
Technician - Logging & Perforating,Halliburton,"New Iberia, LA , United States",United States,2025-12-15,https://careers.halliburton.com/en/job/new-iberia/technician-logging-and-perforating/543/89559536432
Tool Tech II - Completion Tools,Halliburton,"New Iberia, LA , United States",United States,2025-12-15,https://careers.halliburton.com/en/job/new-iberia/tool-tech-ii-completion-tools/543/89552019792
Service Supervisor I-III - Cement,Halliburton,"Lafayette, LA , United States",United States,2025-12-05,https://careers.halliburton.com/en/job/lafayette/service-supervisor-i-iii-cement/543/89182453280
Operator Assistant II - Service Operator II - Frac Acid,Halliburton,"Clairmont, Alberta , Canada",Canada,2025-12-29,https://careers.halliburton.com/en/job/clairmont/operator-assistant-ii-service-operator-ii-frac-acid/543/90041896752
Service Supervisor - Coiled Tubing,Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2025-12-29,https://careers.halliburton.com/en/job/ban-bo-phawong/service-supervisor-coiled-tubing/543/90031348016
Service Operator II - Coiled Tubing,Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2025-12-29,https://careers.halliburton.com/en/job/ban-bo-phawong/service-operator-ii-coiled-tubing/543/90031348000
Service Operator - Coiled Tubing,Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2025-12-29,https://careers.halliburton.com/en/job/ban-bo-phawong/service-operator-coiled-tubing/543/90031347984
"DV03-ESG-Field Prof-DD, II",Halliburton,"Neuquén, Neuquen , Argentina",Argentina,2025-12-23,https://careers.halliburton.com/en/job/neuquen/dv03-esg-field-prof-dd-ii/543/89830091184
Service Operator I-Subsea Safety Sys,Halliburton,"Ankara, TR , Turkey",Turkey,2025-12-23,https://careers.halliburton.com/en/job/ankara/service-operator-i-subsea-safety-sys/543/88897003264
Associate Production Welder - Senior Production Welder,Halliburton,"Duncan, OK , United States",United States,2025-12-18,https://careers.halliburton.com/en/job/duncan/associate-production-welder-senior-production-welder/543/89657709216
R&D Mechanical Engineer,Halliburton,"Singapore, Singapore , Singapore",Singapore,2025-12-18,https://careers.halliburton.com/en/job/singapore/r-and-d-mechanical-engineer/543/89636290048
Technical Professional - Principle Technical Professional- Cementing,Halliburton,"Mount Pearl, Newfoundland and Labrador , Canada",Canada,2025-12-18,https://careers.halliburton.com/en/job/mount-pearl/technical-professional-principle-technical-professional-cementing/543/89636290016
Service Operator I - Service Specialist I - Wireline Logging & Perforating,Halliburton,"Prudhoe Bay, AK , United States",United States,2025-12-17,https://careers.halliburton.com/en/job/prudhoe-bay/service-operator-i-service-specialist-i-wireline-logging-and-perforating/543/89632444080
Mechanic Technician (I-III) Maintenance,Halliburton,"Alvarado, TX , United States",United States,2025-12-16,https://careers.halliburton.com/en/job/alvarado/mechanic-technician-i-iii-maintenance/543/89597396432
Technical Instructor (Senior - Principal) Boots & Coots Well Control,Halliburton,"Conroe, TX , United States",United States,2025-12-16,https://careers.halliburton.com/en/job/conroe/technical-instructor-senior-principal-boots-and-coots-well-control/543/89587586112
Sr Product Owner - Geoscience Software Neftex,Halliburton,"Abingdon, Oxfordshire, England , United Kingdom",United Kingdom,2025-12-03,https://careers.halliburton.com/en/job/abingdon/sr-product-owner-geoscience-software-neftex/543/89109307424
Senior Software Development Engineer / Lead (Fullstack) - Landmark,Halliburton,"Houston, TX , United States",United States,2025-10-21,https://careers.halliburton.com/en/job/houston/senior-software-development-engineer-lead-fullstack-landmark/543/87518107296
Senior Software Application Architect,Halliburton,"Calgary, Alberta , Canada",Canada,2025-08-25,https://careers.halliburton.com/en/job/calgary/senior-software-application-architect/543/85426803312
Senior Geophysical Java Software Engineer,Halliburton,"Calgary, Alberta , Canada",Canada,2025-08-20,https://careers.halliburton.com/en/job/calgary/senior-geophysical-java-software-engineer/543/85250800816
Chemical Account Manager I - Senior Account Manager 204768,Halliburton,"Odessa, TX , United States",United States,2025-12-11,https://careers.halliburton.com/en/job/odessa/chemical-account-manager-i-senior-account-manager-204768/543/89387107552
Technical Professional - Principal Technical Professional - MultiChem,Halliburton,"Odessa, TX , United States",United States,2025-12-11,https://careers.halliburton.com/en/job/odessa/technical-professional-principal-technical-professional-multichem/543/89387107536
Facilities Coordinator,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2025-12-10,https://careers.halliburton.com/en/job/paramaribo/facilities-coordinator/543/89372910688
Administrative Specialist for Talent Acquisition,Halliburton,"Santa Cruz, Departamento de Santa Cruz , Bolivia",Bolivia,2025-12-04,https://careers.halliburton.com/en/job/santa-cruz/administrative-specialist-for-talent-acquisition/543/88085445472
Electronic Technician (I-III) Maintenance,Halliburton,"Alvarado, TX , United States",United States,2025-12-10,https://careers.halliburton.com/en/job/alvarado/electronic-technician-i-iii-maintenance/543/89361881584
Service Operator I-Pipeline/Process,Halliburton,"Singapore, Singapore , Singapore",Singapore,2025-12-08,https://careers.halliburton.com/en/job/singapore/service-operator-i-pipeline-process/543/89288983680
Service Supervisor I - Cementing,Halliburton,"Williston, ND , United States",United States,2025-12-05,https://careers.halliburton.com/en/job/williston/service-supervisor-i-cementing/543/89193650176
Operator Assistant II - Cementing,Halliburton,"Williston, ND , United States",United States,2025-11-17,https://careers.halliburton.com/en/job/williston/operator-assistant-ii-cementing/543/88538019360
US Prudhoe Bay: Service Specialist I - Frac/Acid,Halliburton,"Prudhoe Bay, AK , United States",United States,2025-12-03,https://careers.halliburton.com/en/job/prudhoe-bay/us-prudhoe-bay-service-specialist-i-frac-acid/543/89115056256
"Paraíso, Tabasco - Operador de Unidad de Alta Presión",Halliburton,"Cunduacán, Tabasco , Mexico",Mexico,2025-11-26,https://careers.halliburton.com/en/job/cunduacan/paraiso-tabasco-operador-de-unidad-de-alta-presion/543/88843869632
"Reforma, Chiapas - Operador Especialista de Tubería Flexible",Halliburton,"Reforma, Reforma, Chiapas , Mexico",Mexico,2025-11-29,https://careers.halliburton.com/en/job/reforma/reforma-chiapas-operador-especialista-de-tuberia-flexible/543/88986855040
"Reforma, Chiapas - Operador Especialista de Estimulaciones",Halliburton,"Reforma, Reforma, Chiapas , Mexico",Mexico,2025-11-25,https://careers.halliburton.com/en/job/reforma/reforma-chiapas-operador-especialista-de-estimulaciones/543/88839499792
"Reforma, Chiapas - Asistente de Operaciones - Production Solutions",Halliburton,"Reforma, Reforma, Chiapas , Mexico",Mexico,2025-11-29,https://careers.halliburton.com/en/job/reforma/reforma-chiapas-asistente-de-operaciones-production-solutions/543/88986854976
"Reforma, Chiapas - Asistente de Operaciones - Production Solutions",Halliburton,"Reforma, Reforma, Chiapas , Mexico",Mexico,2025-11-25,https://careers.halliburton.com/en/job/reforma/reforma-chiapas-asistente-de-operaciones-production-solutions/543/88839499760
Lead IT Business Process Analyst,Halliburton,"Houston, TX , United States",United States,2025-11-24,https://careers.halliburton.com/en/job/houston/lead-it-business-process-analyst/543/88791690656
Internal Reporting Senior Accountant,Halliburton,"Houston, TX , United States",United States,2025-11-17,https://careers.halliburton.com/en/job/houston/internal-reporting-senior-accountant/543/88544473088
Service Leader - MultiChem,Halliburton,"Williston, ND , United States",United States,2025-10-23,https://careers.halliburton.com/en/job/williston/service-leader-multichem/543/87594268176
Senior Payroll Specialist,Halliburton,"Bengaluru, Karnataka , India",India,2025-10-10,https://careers.halliburton.com/en/job/bengaluru/senior-payroll-specialist/543/87098385280
Signal Processing Intern,Halliburton,"Singapore, Singapore , Singapore",Singapore,2025-10-22,https://careers.halliburton.com/en/job/singapore/signal-processing-intern/543/87544107424
Svc Rep-Fluid Perf III,Halliburton,"Tripoli, Tripoli , Libya",Libya,2025-08-21,https://careers.halliburton.com/en/job/tripoli/svc-rep-fluid-perf-iii/543/85265926912
